,Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
6269,492,Employee Recruitment,Sales,Conduct Interviews,13,494,Jane Green,In Progress,2023-07-09,,7.529407231772581
6270,107,Employee Recruitment,IT,Testing,9,153,John White,Completed,2023-10-27,2023-10-27 09:00:00,5.1804568101752615
6271,822,Customer Onboarding,Marketing,Launch Campaign,15,300,Alex Black,Completed,2023-04-20,2023-04-20 15:00:00,1.4012027418740358
6272,923,Employee Recruitment,Marketing,Conduct Interviews,13,806,Charlie Black,Pending,2023-06-03,,1.86245712516844
6273,692,Invoice Processing,Finance,Requirements Gathering,19,1007,Charlie Doe,Pending,2023-08-18,,9.806512978199349
6274,969,Software Development,IT,Conduct Interviews,15,375,Alex Green,In Progress,2023-05-17,,0.5834017390215995
6275,33,Software Development,HR,Requirements Gathering,10,720,Jane Smith,Pending,2023-11-10,,6.044706705703975
6276,702,Customer Onboarding,HR,Market Research,9,549,Jane Brown,Pending,2023-05-07,,2.0770382324062773
6277,579,Customer Onboarding,Sales,Launch Campaign,1,53,Bob Doe,In Progress,2023-02-13,,5.615702149069274
6278,250,Employee Recruitment,Sales,Approve Invoice,19,418,Alice Green,Completed,2023-05-01,2023-05-01 19:00:00,1.3780856532405306
6279,22,Product Launch,Marketing,Receive Invoice,4,344,Alex Doe,Completed,2023-07-15,2023-07-15 04:00:00,7.467292866288754
6280,940,Customer Onboarding,Sales,Launch Campaign,19,646,Bob Green,Completed,2023-11-09,2023-11-09 19:00:00,5.114919780885213
6281,604,Employee Recruitment,IT,Launch Campaign,3,249,Alex White,In Progress,2023-12-12,,0.829683547431801
6282,901,Product Launch,Sales,Review Documents,12,972,Alice White,Pending,2023-07-15,,9.378415635987023
6283,813,Customer Onboarding,Finance,Launch Campaign,9,630,Alice Brown,In Progress,2023-07-15,,9.499758251463778
6284,269,Software Development,HR,Coding,11,847,Bob Black,In Progress,2023-11-03,,3.8964989491093007
6285,926,Invoice Processing,IT,Requirements Gathering,7,539,Charlie Doe,Pending,2023-05-27,,9.762465215775984
6286,433,Product Launch,Marketing,Review Documents,19,285,Bob Black,Completed,2023-03-30,2023-03-30 19:00:00,6.970579591144073
6287,791,Software Development,Sales,Product Design,10,830,John Black,Pending,2023-01-15,,7.531612470920109
6288,659,Customer Onboarding,Sales,Testing,19,304,Charlie Black,Pending,2023-08-03,,0.7183502635407291
6289,376,Software Development,IT,Launch Campaign,13,1014,Alice Brown,In Progress,2023-06-16,,3.2776434510041508
6290,358,Customer Onboarding,HR,Receive Invoice,4,256,Alice Black,In Progress,2023-08-27,,5.2677039131958665
6291,649,Customer Onboarding,Marketing,Approve Invoice,6,516,Alex Smith,Pending,2023-12-03,,5.552006376540069
6292,739,Product Launch,HR,Approve Invoice,20,2000,John Black,In Progress,2023-05-10,,5.837089215886527
6293,973,Employee Recruitment,Marketing,Product Design,20,1020,John Brown,Completed,2023-10-02,2023-10-02 20:00:00,6.744321868760333
6294,643,Product Launch,Finance,Requirements Gathering,4,180,Alice Green,Pending,2023-04-29,,2.4469822711369216
6295,547,Software Development,Sales,Launch Campaign,15,555,Bob Black,Pending,2023-04-13,,1.5929983894662358
6296,667,Invoice Processing,HR,Job Posting,14,238,Bob Brown,Pending,2023-01-30,,0.3308376712617
6297,210,Employee Recruitment,Marketing,Product Design,19,1539,Bob Green,Pending,2023-06-11,,7.663870340793737
6298,373,Employee Recruitment,Marketing,Job Posting,8,736,Alex White,Completed,2023-01-17,2023-01-17 08:00:00,4.462480607513721
6299,682,Invoice Processing,Finance,Product Design,18,738,Alex Brown,Pending,2023-12-15,,8.152479293417139
6300,259,Employee Recruitment,IT,Review Documents,14,196,Jane Smith,In Progress,2023-11-28,,9.70657001296906
6301,895,Software Development,IT,Receive Invoice,8,504,Bob Smith,In Progress,2023-08-08,,5.096429250536609
6302,446,Product Launch,Sales,Review Documents,13,845,Alex Green,Completed,2023-05-22,2023-05-22 13:00:00,9.473801652076272
6303,16,Employee Recruitment,Sales,Screen Candidates,20,1480,Charlie Black,In Progress,2023-11-16,,5.095539686629442
6304,882,Employee Recruitment,Sales,Receive Invoice,10,880,Charlie Doe,Pending,2023-04-18,,0.9705131017349832
6305,94,Customer Onboarding,Marketing,Coding,3,33,Alex Smith,Pending,2023-07-11,,4.728050737283298
6306,767,Customer Onboarding,Finance,Launch Campaign,15,1005,John Brown,Pending,2023-06-27,,0.8109580637024616
6307,621,Customer Onboarding,IT,Collect Documents,16,496,Charlie White,In Progress,2023-11-12,,3.6379815430767417
6308,633,Customer Onboarding,IT,Verify Invoice,12,720,Jane Doe,In Progress,2023-06-16,,9.140034489645938
6309,10,Software Development,HR,Requirements Gathering,3,210,Charlie Brown,In Progress,2023-12-30,,5.643002821434467
6310,823,Product Launch,Marketing,Market Research,3,141,Alex White,Pending,2023-09-16,,4.745542594233479
6311,909,Invoice Processing,Marketing,Market Research,11,517,Bob Green,Pending,2023-09-14,,5.946539701532339
6312,308,Employee Recruitment,IT,Product Design,2,52,Bob Brown,Completed,2023-10-14,2023-10-14 02:00:00,4.822853456329641
6313,703,Invoice Processing,Marketing,Approve Invoice,15,315,John White,Pending,2023-04-23,,5.66281834573725
6314,65,Invoice Processing,HR,Verify Invoice,3,144,Jane White,In Progress,2023-04-20,,9.371461175631463
6315,600,Invoice Processing,IT,Job Posting,15,495,Bob Black,In Progress,2023-12-04,,0.5691492655655295
6316,685,Customer Onboarding,IT,Conduct Interviews,12,324,John Smith,Pending,2023-07-14,,0.2576619951171277
6317,472,Software Development,Finance,Collect Documents,15,1350,Jane Smith,In Progress,2023-03-01,,8.469168350624138
6318,325,Invoice Processing,Marketing,Screen Candidates,2,148,John Green,In Progress,2023-12-22,,6.894383567385759
6319,93,Invoice Processing,HR,Screen Candidates,20,400,Alice Brown,Completed,2023-07-07,2023-07-07 20:00:00,9.559519990982922
6320,367,Employee Recruitment,HR,Collect Documents,13,845,Jane White,Pending,2023-06-28,,7.35432664922688
6321,129,Product Launch,HR,Initial Contact,18,972,Alice Doe,In Progress,2023-03-23,,0.3631115153946396
6322,941,Customer Onboarding,HR,Approve Invoice,19,1596,Alex Brown,In Progress,2023-07-23,,6.019499023531976
6323,997,Customer Onboarding,HR,Collect Documents,1,78,Charlie Smith,In Progress,2023-12-20,,9.93857142246895
6324,189,Customer Onboarding,IT,Approve Invoice,6,366,Alice Smith,Pending,2023-03-19,,3.2491221998313
6325,395,Employee Recruitment,HR,Launch Campaign,18,630,Alice Doe,Completed,2023-09-18,2023-09-18 18:00:00,2.364243400023444
6326,972,Product Launch,Marketing,Market Research,9,567,Jane Black,In Progress,2023-06-10,,4.295960603581843
6327,55,Employee Recruitment,HR,Review Documents,15,555,Alice Brown,Pending,2023-01-31,,0.8924201017291955
6328,526,Software Development,Sales,Market Research,1,76,Jane Green,Completed,2023-05-15,2023-05-15 01:00:00,1.448811721975064
6329,93,Customer Onboarding,Sales,Launch Campaign,4,348,John Doe,Pending,2023-01-20,,3.3256983088389145
6330,305,Software Development,Sales,Review Documents,11,891,Bob Brown,Completed,2023-03-24,2023-03-24 11:00:00,7.126472460999841
6331,559,Customer Onboarding,Sales,Approve Invoice,8,576,Alex Doe,Pending,2023-07-07,,0.3276678460568327
6332,4,Employee Recruitment,IT,Job Posting,5,190,Alex Green,In Progress,2023-08-08,,7.230267629888583
6333,293,Product Launch,IT,Market Research,1,36,Bob Smith,Pending,2023-05-30,,6.0039709264266
6334,213,Customer Onboarding,Sales,Requirements Gathering,15,1455,John Doe,Pending,2023-12-24,,0.2425188620548712
6335,295,Employee Recruitment,Finance,Initial Contact,3,189,Bob White,In Progress,2023-09-15,,3.5508160543339606
6336,548,Customer Onboarding,Sales,Market Research,14,616,Jane Brown,Completed,2023-03-22,2023-03-22 14:00:00,2.037578606082293
6337,543,Software Development,Sales,Initial Contact,11,352,Jane Green,Completed,2023-01-16,2023-01-16 11:00:00,4.210172493323511
6338,869,Invoice Processing,Marketing,Coding,20,1960,Alice White,In Progress,2023-03-20,,1.6103767086420884
6339,27,Employee Recruitment,Marketing,Verify Invoice,1,91,Charlie White,Pending,2023-03-02,,0.7694975650231428
6340,32,Software Development,Marketing,Receive Invoice,2,104,John White,In Progress,2023-03-23,,7.038498738635414
6341,655,Employee Recruitment,IT,Receive Invoice,15,1020,Bob Green,In Progress,2023-07-11,,3.580372346167766
6342,93,Employee Recruitment,HR,Requirements Gathering,10,460,Jane Doe,Pending,2023-10-16,,5.886784311754366
6343,91,Invoice Processing,Finance,Verify Invoice,8,288,Charlie Smith,In Progress,2023-05-29,,4.621733034219502
6344,396,Customer Onboarding,HR,Launch Campaign,1,47,Alex Black,Completed,2023-09-08,2023-09-08 01:00:00,6.412764752725138
6345,43,Product Launch,HR,Job Posting,6,234,Bob Smith,In Progress,2023-06-11,,4.657227911655308
6346,260,Employee Recruitment,HR,Job Posting,7,308,Jane Brown,Completed,2023-09-10,2023-09-10 07:00:00,3.7740536617363407
6347,776,Invoice Processing,IT,Product Design,2,96,Jane White,Pending,2023-05-24,,4.041342851414123
6348,261,Employee Recruitment,Sales,Launch Campaign,2,184,Alex White,Completed,2023-03-10,2023-03-10 02:00:00,7.123570145973903
6349,266,Customer Onboarding,Sales,Receive Invoice,15,195,Alex Brown,Completed,2023-03-15,2023-03-15 15:00:00,1.3494374051194524
6350,335,Product Launch,IT,Receive Invoice,4,328,John Black,In Progress,2023-09-02,,2.714109249597981
6351,113,Product Launch,Marketing,Receive Invoice,1,52,Bob Green,In Progress,2023-05-15,,7.982453340341639
6352,175,Invoice Processing,Sales,Collect Documents,19,1615,Bob Black,In Progress,2023-03-21,,4.054392016723979
6353,980,Software Development,HR,Collect Documents,9,693,Charlie Smith,In Progress,2023-11-15,,7.278206581135539
6354,49,Software Development,IT,Initial Contact,9,135,Jane Smith,Completed,2023-04-17,2023-04-17 09:00:00,5.037829344282923
6355,222,Software Development,HR,Product Design,19,1178,John Doe,Completed,2023-11-21,2023-11-21 19:00:00,8.379560330234936
6356,232,Invoice Processing,IT,Job Posting,10,610,Alice White,Pending,2023-12-04,,4.009376893925822
6357,4,Product Launch,Finance,Job Posting,15,660,Bob Green,Pending,2023-05-20,,8.739875536099333
6358,995,Software Development,Finance,Product Design,1,17,Charlie White,In Progress,2023-09-08,,9.612117323616314
6359,728,Software Development,IT,Requirements Gathering,13,975,John Brown,Pending,2023-05-05,,1.8877104763291477
6360,144,Invoice Processing,Sales,Verify Invoice,4,364,Jane Black,Pending,2023-09-05,,9.14409008457627
6361,52,Invoice Processing,HR,Product Design,19,684,Alice Smith,In Progress,2023-06-21,,1.3264020767400595
6362,884,Software Development,Finance,Market Research,20,1380,Alice White,In Progress,2023-04-19,,6.236438760165434
6363,839,Invoice Processing,Sales,Review Documents,9,180,Bob Doe,Completed,2023-06-12,2023-06-12 09:00:00,7.116063574244205
6364,926,Software Development,Sales,Collect Documents,12,564,Jane White,Pending,2023-05-13,,8.01883943769965
6365,491,Product Launch,Sales,Launch Campaign,9,513,Charlie Smith,In Progress,2023-09-26,,2.369945881612666
6366,141,Software Development,Finance,Review Documents,10,900,Charlie Brown,Pending,2023-02-09,,4.793189821268849
6367,453,Customer Onboarding,Finance,Product Design,2,44,Alex Brown,Pending,2023-07-28,,8.911219309006635
6368,184,Product Launch,Finance,Review Documents,9,666,Bob Doe,Completed,2023-06-03,2023-06-03 09:00:00,2.74900608168132
6369,625,Software Development,Sales,Job Posting,19,1216,John Green,Pending,2023-01-05,,4.84985996048019
6370,253,Customer Onboarding,IT,Launch Campaign,20,240,John Brown,Pending,2023-05-08,,5.564120732385144
6371,378,Employee Recruitment,IT,Job Posting,2,48,Bob White,Pending,2023-02-20,,3.109220193327406
6372,996,Customer Onboarding,Sales,Job Posting,5,100,Jane Doe,Completed,2023-02-10,2023-02-10 05:00:00,3.347800564882589
6373,839,Product Launch,Finance,Coding,7,161,Jane Doe,Completed,2023-01-01,2023-01-01 07:00:00,0.1316837903331424
6374,518,Product Launch,Marketing,Coding,10,390,Alice Doe,In Progress,2023-12-30,,4.154925351665541
6375,1,Product Launch,IT,Review Documents,19,703,Alex White,Completed,2023-04-07,2023-04-07 19:00:00,9.777641556470243
6376,556,Employee Recruitment,Marketing,Verify Invoice,9,810,Alex Doe,Pending,2023-11-23,,5.942000248308123
6377,281,Customer Onboarding,Sales,Testing,3,159,Alex Green,Pending,2023-08-13,,0.1980271645564202
6378,821,Product Launch,Sales,Collect Documents,12,1128,Alex Green,Pending,2023-10-12,,8.738193023976997
6379,109,Customer Onboarding,IT,Review Documents,15,1005,Alice Smith,Completed,2023-05-02,2023-05-02 15:00:00,2.6451653556222543
6380,401,Invoice Processing,IT,Job Posting,3,72,Alex Doe,Completed,2023-12-26,2023-12-26 03:00:00,9.993067294284655
6381,740,Customer Onboarding,Marketing,Collect Documents,13,390,John Brown,In Progress,2023-01-15,,5.777793162922334
6382,736,Customer Onboarding,Marketing,Conduct Interviews,9,540,Alice Doe,Completed,2023-01-14,2023-01-14 09:00:00,3.854288691465016
6383,249,Product Launch,Finance,Review Documents,18,864,Alex Brown,Pending,2023-12-03,,4.156375344594268
6384,940,Software Development,IT,Job Posting,8,232,Jane Green,Pending,2023-10-29,,0.1943513860184142
6385,688,Customer Onboarding,Marketing,Receive Invoice,19,1349,Charlie Brown,Pending,2023-03-26,,3.570082390579869
6386,61,Customer Onboarding,IT,Requirements Gathering,5,395,Bob Black,In Progress,2023-09-20,,7.990392043378687
6387,978,Software Development,Finance,Receive Invoice,16,544,Alex Doe,In Progress,2023-11-13,,9.985810887965398
6388,544,Invoice Processing,Sales,Market Research,5,470,Bob Smith,Completed,2023-09-12,2023-09-12 05:00:00,8.771250226273454
6389,175,Software Development,IT,Receive Invoice,18,1404,Jane Smith,Pending,2023-05-02,,4.283978975412518
6390,266,Invoice Processing,Finance,Review Documents,10,220,John Black,Completed,2023-07-31,2023-07-31 10:00:00,1.7745492414206077
6391,801,Employee Recruitment,HR,Requirements Gathering,13,988,Alex Brown,Completed,2023-10-15,2023-10-15 13:00:00,7.907816041626807
6392,182,Employee Recruitment,HR,Market Research,2,58,Jane Green,In Progress,2023-06-11,,3.0271640897150287
6393,529,Invoice Processing,HR,Testing,15,375,John Brown,Completed,2023-12-22,2023-12-22 15:00:00,2.216628029753659
6394,411,Invoice Processing,HR,Requirements Gathering,4,328,Jane Brown,Completed,2023-01-30,2023-01-30 04:00:00,8.420542118852238
6395,482,Product Launch,IT,Requirements Gathering,14,140,Bob Smith,Pending,2023-06-02,,1.883720488178946
6396,649,Product Launch,Marketing,Product Design,10,520,Bob Black,Completed,2023-06-27,2023-06-27 10:00:00,8.082161712230139
6397,828,Software Development,Finance,Market Research,1,54,Charlie Doe,Completed,2023-11-23,2023-11-23 01:00:00,1.4717491613430878
6398,281,Customer Onboarding,Sales,Market Research,18,540,Charlie Smith,Completed,2023-06-22,2023-06-22 18:00:00,5.386241192158483
6399,242,Software Development,Sales,Testing,14,854,John Brown,In Progress,2023-04-30,,6.637735886877541
6400,94,Software Development,Finance,Initial Contact,14,826,Bob Green,In Progress,2023-01-03,,2.236782244097648
6401,682,Employee Recruitment,Sales,Initial Contact,18,882,Charlie Black,In Progress,2023-08-01,,0.008213671188133
6402,535,Product Launch,Sales,Receive Invoice,12,648,John Black,Pending,2023-10-01,,5.749125394020868
6403,982,Customer Onboarding,Finance,Product Design,16,1472,Bob Black,In Progress,2023-10-08,,6.217680442421541
6404,109,Product Launch,Marketing,Review Documents,9,846,Alex Green,Completed,2023-09-07,2023-09-07 09:00:00,4.818880872002249
6405,40,Customer Onboarding,IT,Receive Invoice,9,360,Charlie Green,Completed,2023-07-20,2023-07-20 09:00:00,2.797607207526316
6406,784,Customer Onboarding,HR,Review Documents,2,150,Jane Smith,Pending,2023-08-09,,9.14463760434338
6407,551,Customer Onboarding,Finance,Review Documents,1,58,Jane Doe,Completed,2023-10-02,2023-10-02 01:00:00,9.825421103383237
6408,622,Software Development,HR,Product Design,18,1368,Alex Doe,In Progress,2023-09-27,,9.193211360220838
6409,72,Invoice Processing,IT,Conduct Interviews,1,23,Alex Green,Completed,2023-12-30,2023-12-30 01:00:00,7.846860112665049
6410,7,Software Development,IT,Verify Invoice,6,114,Jane Green,In Progress,2023-09-07,,1.564251071380841
6411,383,Software Development,HR,Approve Invoice,15,1500,Bob Green,In Progress,2023-02-19,,5.617611023006912
6412,537,Product Launch,Sales,Conduct Interviews,1,10,John White,Pending,2023-05-21,,3.913737819835308
6413,531,Product Launch,HR,Testing,3,42,Alice Doe,Pending,2023-09-25,,7.014975202881029
6414,770,Product Launch,IT,Testing,20,1360,John Green,In Progress,2023-08-14,,0.1247313125249349
6415,576,Product Launch,IT,Receive Invoice,14,504,Alice Green,In Progress,2023-03-19,,7.515061221548775
6416,402,Customer Onboarding,HR,Product Design,1,41,Jane White,In Progress,2023-04-25,,1.2905972295505697
6417,646,Customer Onboarding,Finance,Launch Campaign,1,29,Bob Smith,In Progress,2023-07-21,,5.47875852621614
6418,519,Software Development,HR,Launch Campaign,14,532,Jane Green,Completed,2023-12-11,2023-12-11 14:00:00,5.098639540740068
6419,654,Invoice Processing,Finance,Screen Candidates,5,170,John White,Pending,2023-01-20,,4.954352543506783
6420,319,Invoice Processing,Sales,Collect Documents,20,340,Bob Brown,In Progress,2023-01-28,,0.2623212269433828
6421,82,Customer Onboarding,IT,Conduct Interviews,16,464,Bob White,Pending,2023-09-24,,6.768395145680812
6422,241,Invoice Processing,HR,Initial Contact,1,38,John Doe,Completed,2023-08-28,2023-08-28 01:00:00,1.0585068649290152
6423,556,Employee Recruitment,Marketing,Collect Documents,11,902,Charlie Smith,In Progress,2023-06-20,,5.666988633049569
6424,500,Product Launch,Finance,Verify Invoice,4,396,John Doe,Completed,2023-08-21,2023-08-21 04:00:00,6.978364723183093
